family,model_name,distance,method,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,split
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7661793885238954,0.8814079566291955,0.23115577889447236,0.7567567567567568,0.7058823529411765,0.922566371681416,0.8898756660746003,0.7304347826086957,0.6793231284381727,rep7_fold0
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8104907786716771,0.8930479151718089,0.21105527638190955,0.7387387387387387,0.7961165048543689,0.9535398230088495,0.911190053285968,0.7663551401869159,0.6922785617475884,rep7_fold0
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.6020565500594752,0.79800486327035,0.23115577889447236,0.5405405405405406,0.5504587155963303,0.8915929203539823,0.822380106571936,0.5454545454545454,0.43213346089452287,rep7_fold0
Distance-based functional,centroid,euclidean,centroid + euclidean,0.6273281698632155,0.8159331898269951,0.3768844221105528,0.7657657657657657,0.4228855721393035,0.7433628318584071,0.7477797513321492,0.5448717948717948,0.5091285976241728,rep7_fold0
Distance-based functional,centroid,cosine,centroid + cosine,0.6265989922141157,0.8157338754683887,0.3165829145728643,0.7657657657657657,0.4228855721393035,0.7433628318584071,0.7477797513321492,0.5448717948717948,0.5091285976241728,rep7_fold0
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.6533553316976516,0.8357848999441919,0.32663316582914576,0.7837837837837838,0.45789473684210524,0.7721238938053098,0.7744227353463587,0.5780730897009967,0.5559076775890937,rep7_fold0
Distance-based functional,centroid,correlation,centroid + correlation,0.4480936715879056,0.7209598979510483,0.4371859296482412,0.7207207207207207,0.29850746268656714,0.584070796460177,0.61101243339254,0.42216358839050133,0.3047915171808977,rep7_fold0
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7236968437983213,0.8421529937016662,0.3768844221105528,0.6756756756756757,0.7142857142857143,0.9336283185840708,0.8827708703374778,0.6944444444444444,0.6093039942597465,rep7_fold1
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7239353232958619,0.8421729251375268,0.38190954773869346,0.6666666666666666,0.7184466019417476,0.9358407079646017,0.8827708703374778,0.6915887850467289,0.6025073746312684,rep7_fold1
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7837440284056092,0.8807003906561428,0.2914572864321608,0.7567567567567568,0.75,0.9380530973451328,0.9023090586145648,0.7533632286995515,0.6948098541018894,rep7_fold1
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5671713635646607,0.730018735549709,0.3768844221105528,0.46846846846846846,0.5591397849462365,0.9092920353982301,0.822380106571936,0.5098039215686274,0.37776050386669846,rep7_fold1
Distance-based functional,centroid,euclidean,centroid + euclidean,0.535501570406853,0.7693135613489596,0.34673366834170855,0.7117117117117117,0.3872549019607843,0.7234513274336283,0.7211367673179396,0.5015873015873016,0.43516303914534005,rep7_fold1
Distance-based functional,centroid,cosine,centroid + cosine,0.5348817751632943,0.7690345212469106,0.3065326633165829,0.7117117117117117,0.3891625615763547,0.7256637168141593,0.7229129662522202,0.5031847133757962,0.4373754285258711,rep7_fold1
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.569538514078894,0.7926532727417684,0.33668341708542715,0.7117117117117117,0.42934782608695654,0.7676991150442478,0.7566607460035524,0.535593220338983,0.47941082675595936,rep7_fold1
Distance-based functional,centroid,correlation,centroid + correlation,0.37557141093782676,0.6772701905445269,0.3768844221105528,0.7297297297297297,0.27,0.5154867256637168,0.5577264653641207,0.39416058394160586,0.2452164553934466,rep7_fold1
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.742927716187188,0.8629731548938866,0.21105527638190955,0.75,0.6774193548387096,0.9113082039911308,0.8792184724689165,0.711864406779661,0.6613082039911307,rep7_fold2
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7429139299681821,0.8629731548938866,0.23115577889447236,0.7410714285714286,0.7033898305084746,0.9223946784922394,0.8863232682060391,0.7217391304347827,0.663466107063668,rep7_fold2
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7989745830142416,0.8935500475134623,0.21105527638190955,0.8125,0.7711864406779662,0.9401330376940134,0.9147424511545293,0.7913043478260869,0.7526330376940134,rep7_fold2
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.4650868167636635,0.6812242635413368,0.36180904522613067,0.4107142857142857,0.46938775510204084,0.88470066518847,0.7904085257548845,0.4380952380952381,0.2954149509027557,rep7_fold2
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5223924082418459,0.7679957237884066,0.34673366834170855,0.7053571428571429,0.41578947368421054,0.753880266075388,0.7442273534635879,0.5231788079470199,0.45923740893253084,rep7_fold2
Distance-based functional,centroid,cosine,centroid + cosine,0.5204091321431679,0.7676789673740894,0.3065326633165829,0.7053571428571429,0.41578947368421054,0.753880266075388,0.7442273534635879,0.5231788079470199,0.45923740893253084,rep7_fold2
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5760340247190239,0.8004236617041495,0.3417085427135678,0.7232142857142857,0.46285714285714286,0.7915742793791575,0.7779751332149201,0.5644599303135889,0.5147885650934432,rep7_fold2
Distance-based functional,centroid,correlation,centroid + correlation,0.3203360231467375,0.6411347798542921,0.4120603015075377,0.6517857142857143,0.27547169811320754,0.5742793791574279,0.5896980461811723,0.38726790450928383,0.2260650934431423,rep7_fold2
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7262118310551027,0.8517579980994616,0.3919597989949749,0.6785714285714286,0.7450980392156863,0.9423503325942351,0.8898756660746003,0.7102803738317757,0.6209217611656637,rep7_fold3
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7262104235628837,0.8517777953753564,0.38190954773869346,0.6875,0.7333333333333333,0.9379157427937915,0.8880994671403197,0.7096774193548387,0.6254157427937916,rep7_fold3
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8022448629965906,0.8912337662337663,0.3919597989949749,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,rep7_fold3
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.544926649433777,0.7179779062401014,0.35175879396984927,0.4642857142857143,0.611764705882353,0.926829268292683,0.8348134991119005,0.5279187817258884,0.3911149825783973,rep7_fold3
Distance-based functional,centroid,euclidean,centroid + euclidean,0.49902850064299525,0.7724303135888502,0.36683417085427134,0.7232142857142857,0.38028169014084506,0.7073170731707317,0.7104795737122558,0.49846153846153846,0.4305313588850175,rep7_fold3
Distance-based functional,centroid,cosine,centroid + cosine,0.4970418557053915,0.7720937598986379,0.3065326633165829,0.7410714285714286,0.37727272727272726,0.6962305986696231,0.7051509769094139,0.5,0.4373020272410517,rep7_fold3
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5402929206062906,0.8004038644282546,0.33668341708542715,0.7678571428571429,0.4195121951219512,0.7361419068736141,0.7424511545293073,0.5425867507886435,0.5039990497307572,rep7_fold3
Distance-based functional,centroid,correlation,centroid + correlation,0.33204479759899497,0.6601005701615459,0.4170854271356784,0.6875,0.2627986348122867,0.5210643015521065,0.5541740674955595,0.3802469135802469,0.20856430155210637,rep7_fold3
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.744329905536965,0.8397905448210325,0.3919597989949749,0.6428571428571429,0.782608695652174,0.9556541019955654,0.8934280639431617,0.7058823529411765,0.5985112448527083,rep7_fold4
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.744134167405245,0.8397905448210327,0.38190954773869346,0.6428571428571429,0.7741935483870968,0.9534368070953437,0.8916518650088809,0.7024390243902439,0.5962939499524866,rep7_fold4
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8254866224038677,0.8849778270509978,0.3919597989949749,0.7767857142857143,0.8285714285714286,0.9600886917960089,0.9236234458259325,0.8018433179723502,0.7368744060817232,rep7_fold4
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5767527696503421,0.7362111973392461,0.24120603015075376,0.4642857142857143,0.5531914893617021,0.9068736141906873,0.8188277087033747,0.5048543689320388,0.37115932847640165,rep7_fold4
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5155480672975028,0.759581881533101,0.3417085427135678,0.6875,0.3869346733668342,0.729490022172949,0.7211367673179396,0.49517684887459806,0.416990022172949,rep7_fold4
Distance-based functional,centroid,cosine,centroid + cosine,0.514857012510644,0.7593641114982579,0.3065326633165829,0.6964285714285714,0.3842364532019704,0.7228381374722838,0.7175843694493783,0.49523809523809526,0.41926670890085527,rep7_fold4
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5311236514030024,0.7678571428571428,0.3417085427135678,0.6785714285714286,0.4318181818181818,0.7782705099778271,0.7584369449378331,0.5277777777777778,0.4568419385492557,rep7_fold4
Distance-based functional,centroid,correlation,centroid + correlation,0.3849391228344978,0.6907467532467533,0.38190954773869346,0.7678571428571429,0.2847682119205298,0.5210643015521065,0.5701598579040853,0.41545893719806765,0.2889214444092494,rep7_fold4
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.6678071685761928,0.7984533205772143,0.21608040201005024,0.6396396396396397,0.6761904761904762,0.9247787610619469,0.8685612788632326,0.6574074074074074,0.5644184007015864,rep8_fold0
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.6676657100870329,0.7984533205772143,0.23115577889447236,0.6396396396396397,0.6761904761904762,0.9247787610619469,0.8685612788632326,0.6574074074074074,0.5644184007015864,rep8_fold0
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7614023858572394,0.8595631029259349,0.2914572864321608,0.7207207207207207,0.7692307692307693,0.9469026548672567,0.9023090586145648,0.7441860465116279,0.6676233755879775,rep8_fold0
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5128856483548597,0.7055030694411225,0.24623115577889448,0.45045045045045046,0.5555555555555556,0.911504424778761,0.8206039076376554,0.4975124378109453,0.36195487522921144,rep8_fold0
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5449679732262487,0.7654269313561349,0.35175879396984927,0.6936936936936937,0.39896373056994816,0.7433628318584071,0.7335701598579041,0.506578947368421,0.43705652555210084,rep8_fold0
Distance-based functional,centroid,cosine,centroid + cosine,0.5440929164356152,0.7652076855616678,0.3065326633165829,0.7027027027027027,0.39195979899497485,0.7323008849557522,0.7264653641207816,0.5032258064516129,0.4350035876584548,rep8_fold0
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5779570242768814,0.7726819740094075,0.35175879396984927,0.6576576576576577,0.4397590361445783,0.7942477876106194,0.7673179396092362,0.5270758122743683,0.45190544526827714,rep8_fold0
Distance-based functional,centroid,correlation,centroid + correlation,0.35619925954894405,0.6948497169736108,0.457286432160804,0.6216216216216216,0.31363636363636366,0.665929203539823,0.6571936056838366,0.4169184290030212,0.2875508251614445,rep8_fold0
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7678010018036372,0.8548792154986845,0.24120603015075376,0.6756756756756757,0.7281553398058253,0.9380530973451328,0.8863232682060391,0.7009345794392523,0.6137287730208083,rep8_fold1
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.765938313065603,0.8540221637566769,0.2562814070351759,0.6666666666666666,0.7115384615384616,0.9336283185840708,0.8809946714031972,0.6883720930232559,0.6002949852507373,rep8_fold1
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8303328172695441,0.9053456110978234,0.24120603015075376,0.7657657657657657,0.8095238095238095,0.9557522123893806,0.9182948490230906,0.7870370370370371,0.7215179781551462,rep8_fold1
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5317740627428438,0.7127381806585347,0.22110552763819097,0.5045045045045045,0.45901639344262296,0.8539823008849557,0.7850799289520426,0.48068669527896996,0.3584868053894601,rep8_fold1
Distance-based functional,centroid,euclidean,centroid + euclidean,0.555452637663696,0.7841425496292752,0.3768844221105528,0.7207207207207207,0.39800995024875624,0.7323008849557522,0.7300177619893428,0.5128205128205128,0.45302160567647287,rep8_fold1
Distance-based functional,centroid,cosine,centroid + cosine,0.5546949233707419,0.7839033723989475,0.32160804020100503,0.7207207207207207,0.4020100502512563,0.7367256637168141,0.7335701598579041,0.5161290322580645,0.4574463844375347,rep8_fold1
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5986170748246216,0.8063860320497489,0.33668341708542715,0.7387387387387387,0.43386243386243384,0.7632743362831859,0.7584369449378331,0.5466666666666666,0.5020130750219245,rep8_fold1
Distance-based functional,centroid,correlation,centroid + correlation,0.38340441265319214,0.6713306226580563,0.4120603015075377,0.7387387387387387,0.26366559485530544,0.49336283185840707,0.5417406749555951,0.3886255924170616,0.23210157059714587,rep8_fold1
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.6853203837828712,0.8534803611023124,0.3869346733668342,0.6339285714285714,0.6826923076923077,0.926829268292683,0.8685612788632326,0.6574074074074074,0.5607578397212545,rep8_fold2
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.6855208011148819,0.8535793474817865,0.38190954773869346,0.6160714285714286,0.696969696969697,0.9334811529933481,0.8703374777975134,0.6540284360189573,0.5495525815647766,rep8_fold2
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7868609417486411,0.8857499208108964,0.3768844221105528,0.7410714285714286,0.7830188679245284,0.9490022172949002,0.9076376554174067,0.7614678899082569,0.6900736458663288,rep8_fold2
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.46984212495282884,0.6909447260057016,0.2613065326633166,0.4017857142857143,0.5113636363636364,0.9046563192904656,0.8046181172291297,0.45,0.30644203357617994,rep8_fold2
Distance-based functional,centroid,euclidean,centroid + euclidean,0.4767600121791696,0.7509304719670573,0.34673366834170855,0.6875,0.3701923076923077,0.7095343680709535,0.7051509769094139,0.48125,0.3970343680709534,rep8_fold2
Distance-based functional,centroid,cosine,centroid + cosine,0.4766740368924141,0.7507918910357935,0.30150753768844224,0.7142857142857143,0.37735849056603776,0.7073170731707317,0.7087033747779752,0.49382716049382713,0.42160278745644586,rep8_fold2
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5149850897526438,0.7854569211276529,0.3316582914572864,0.75,0.4307692307692308,0.753880266075388,0.7531083481349912,0.5472312703583062,0.503880266075388,rep8_fold2
Distance-based functional,centroid,correlation,centroid + correlation,0.32734413719240874,0.6360072853975294,0.40703517587939697,0.6428571428571429,0.259927797833935,0.5454545454545454,0.5648312611012434,0.37017994858611825,0.1883116883116882,rep8_fold2
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7850809611217269,0.8688826417484954,0.3768844221105528,0.6875,0.7549019607843137,0.9445676274944568,0.8934280639431617,0.719626168224299,0.6320676274944568,rep8_fold3
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7856389968544074,0.8692191954387076,0.35678391959798994,0.6875,0.7549019607843137,0.9445676274944568,0.8934280639431617,0.719626168224299,0.6320676274944568,rep8_fold3
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8622664137353988,0.914911308203991,0.23618090452261306,0.8214285714285714,0.8,0.9490022172949002,0.9236234458259325,0.8105726872246696,0.7704307887234716,rep8_fold3
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.616956308513989,0.7403092334494774,0.23618090452261306,0.5357142857142857,0.5882352941176471,0.9068736141906873,0.8330373001776199,0.5607476635514018,0.44258789990497305,rep8_fold3
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5610682236315895,0.7852787456445992,0.34673366834170855,0.7321428571428571,0.40594059405940597,0.7339246119733924,0.7335701598579041,0.5222929936305732,0.46606746911624963,rep8_fold3
Distance-based functional,centroid,cosine,centroid + cosine,0.559656882725562,0.7848630028508078,0.31155778894472363,0.7321428571428571,0.4079601990049751,0.7361419068736141,0.7353463587921847,0.5239616613418531,0.4682847640164711,rep8_fold3
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5887688473035126,0.8077486537852393,0.3417085427135678,0.7410714285714286,0.46368715083798884,0.7871396895787139,0.7779751332149201,0.570446735395189,0.5282111181501425,rep8_fold3
Distance-based functional,centroid,correlation,centroid + correlation,0.3645625713777447,0.6789277795375357,0.37185929648241206,0.7410714285714286,0.2643312101910828,0.4878048780487805,0.5381882770870338,0.38967136150234744,0.22887630662020908,rep8_fold3
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7853922006462748,0.8903824833702882,0.21105527638190955,0.7946428571428571,0.6742424242424242,0.9046563192904656,0.8827708703374778,0.7295081967213115,0.6992991764333227,rep8_fold4
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7853507405315994,0.8903428888184985,0.22110552763819097,0.7946428571428571,0.6691729323308271,0.9024390243902439,0.8809946714031972,0.726530612244898,0.697081881533101,rep8_fold4
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8099103743852005,0.9046959138422552,0.21608040201005024,0.8125,0.7398373983739838,0.9290465631929047,0.9058614564831261,0.774468085106383,0.7415465631929048,rep8_fold4
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.591971272016782,0.7684213652201457,0.22613065326633167,0.5357142857142857,0.5084745762711864,0.8713968957871396,0.8046181172291297,0.5217391304347826,0.40711118150142545,rep8_fold4
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5680026489323484,0.8035318340196389,0.34673366834170855,0.75,0.4097560975609756,0.7317073170731707,0.7353463587921847,0.5299684542586751,0.4817073170731707,rep8_fold4
Distance-based functional,centroid,cosine,centroid + cosine,0.5679041733748391,0.8033536585365854,0.31155778894472363,0.75,0.4097560975609756,0.7317073170731707,0.7353463587921847,0.5299684542586751,0.4817073170731707,rep8_fold4
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5900677840896412,0.828753563509661,0.34673366834170855,0.75,0.4421052631578947,0.7649667405764967,0.7619893428063943,0.5562913907284768,0.5149667405764968,rep8_fold4
Distance-based functional,centroid,correlation,centroid + correlation,0.4279914717885336,0.7076338295850492,0.3969849246231156,0.7053571428571429,0.2915129151291513,0.5742793791574279,0.6003552397868561,0.412532637075718,0.2796365220145707,rep8_fold4
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7907010365491584,0.8849059236227378,0.3768844221105528,0.7387387387387387,0.7592592592592593,0.9424778761061947,0.9023090586145648,0.7488584474885844,0.6812166148449335,rep9_fold0
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7907232448943778,0.8849059236227378,0.35175879396984927,0.7387387387387387,0.7522935779816514,0.9402654867256637,0.9005328596802842,0.7454545454545455,0.6790042254644024,rep9_fold0
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8564820420393038,0.9192178904568287,0.2914572864321608,0.8288288288288288,0.8679245283018868,0.9690265486725663,0.9413854351687388,0.847926267281106,0.7978553775013952,rep9_fold0
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5850825098717503,0.7537271785059395,0.23115577889447236,0.5495495495495496,0.5213675213675214,0.8761061946902655,0.8117229129662522,0.5350877192982456,0.425655744239815,rep9_fold0
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5551925334833476,0.8046320656940126,0.35175879396984927,0.7477477477477478,0.38425925925925924,0.7057522123893806,0.7140319715808171,0.5076452599388379,0.45349996013712834,rep9_fold0
Distance-based functional,centroid,cosine,centroid + cosine,0.5546583181819578,0.8042732998485211,0.31155778894472363,0.7477477477477478,0.38425925925925924,0.7057522123893806,0.7140319715808171,0.5076452599388379,0.45349996013712834,rep9_fold0
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5818974817911113,0.8316192298493184,0.34673366834170855,0.7747747747747747,0.44559585492227977,0.7632743362831859,0.7655417406749556,0.5657894736842105,0.5380491110579606,rep9_fold0
Distance-based functional,centroid,correlation,centroid + correlation,0.3615209004514826,0.6916208243641873,0.38190954773869346,0.7657657657657657,0.2664576802507837,0.4823008849557522,0.5381882770870338,0.3953488372093023,0.2480666507215179,rep9_fold0
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7610038329939327,0.8615761779478593,0.24623115577889448,0.7117117117117117,0.7669902912621359,0.9469026548672567,0.9005328596802842,0.7383177570093458,0.6586143665789683,rep9_fold1
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7608998928058143,0.8615562465119987,0.2914572864321608,0.7117117117117117,0.7596153846153846,0.9446902654867256,0.8987566607460036,0.7348837209302326,0.6564019771984373,rep9_fold1
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8540106119650488,0.9088934066810174,0.36180904522613067,0.7747747747747747,0.8113207547169812,0.9557522123893806,0.9200710479573713,0.7926267281105991,0.7305269871641553,rep9_fold1
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.6141005396625651,0.7641214223072629,0.21608040201005024,0.5855855855855856,0.5701754385964912,0.8915929203539823,0.8312611012433393,0.5777777777777777,0.4771785059395679,rep9_fold1
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5632316620274176,0.7888065056206648,0.35175879396984927,0.7297297297297297,0.40703517587939697,0.7389380530973452,0.7371225577264654,0.5225806451612903,0.4686677828270749,rep9_fold1
Distance-based functional,centroid,cosine,centroid + cosine,0.5626030631846309,0.7887666427489437,0.31155778894472363,0.7297297297297297,0.40703517587939697,0.7389380530973452,0.7371225577264654,0.5225806451612903,0.4686677828270749,rep9_fold1
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5907490801855207,0.8046320656940126,0.3316582914572864,0.7387387387387387,0.44324324324324327,0.7721238938053098,0.7655417406749556,0.5540540540540541,0.5108626325440486,rep9_fold1
Distance-based functional,centroid,correlation,centroid + correlation,0.40818316610890826,0.6838874272502591,0.3316582914572864,0.6936936936936937,0.2711267605633803,0.5420353982300885,0.5719360568383659,0.389873417721519,0.23572909192378222,rep9_fold1
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7053456451920828,0.828397212543554,0.24623115577889448,0.6607142857142857,0.6981132075471698,0.9290465631929047,0.8756660746003553,0.6788990825688074,0.5897608489071904,rep9_fold2
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7053675365794403,0.8284764016471333,0.2964824120603015,0.6607142857142857,0.6981132075471698,0.9290465631929047,0.8756660746003553,0.6788990825688074,0.5897608489071904,rep9_fold2
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7613612246601762,0.8643391669306303,0.3869346733668342,0.6785714285714286,0.7916666666666666,0.9556541019955654,0.9005328596802842,0.7307692307692307,0.6342255305669942,rep9_fold2
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.5248595417266182,0.7132760532150776,0.24120603015075376,0.4375,0.5212765957446809,0.9002217294900222,0.8081705150976909,0.47572815533980584,0.3377217294900223,rep9_fold2
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5521069909670222,0.7762115932847641,0.34673366834170855,0.6964285714285714,0.41711229946524064,0.7583148558758315,0.7460035523978685,0.5217391304347826,0.45474342730440287,rep9_fold2
Distance-based functional,centroid,cosine,centroid + cosine,0.5510855401762628,0.7762313905606589,0.3065326633165829,0.6964285714285714,0.4148936170212766,0.7560975609756098,0.7442273534635879,0.52,0.45252613240418116,rep9_fold2
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5907776107014798,0.7881889452011402,0.33668341708542715,0.6875,0.4476744186046512,0.7893569844789357,0.7690941385435168,0.5422535211267606,0.47685698447893565,rep9_fold2
Distance-based functional,centroid,correlation,centroid + correlation,0.37864939113019597,0.7033180234399745,0.4221105527638191,0.6785714285714286,0.30039525691699603,0.6075388026607539,0.6216696269982238,0.41643835616438357,0.2861102312321826,rep9_fold2
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.6468741922104025,0.8210128286347799,0.38190954773869346,0.6160714285714286,0.6699029126213593,0.9246119733924612,0.8632326820603907,0.641860465116279,0.5406834019638898,rep9_fold3
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.6468355377719303,0.8210722204624644,0.36683417085427134,0.6160714285714286,0.6699029126213593,0.9246119733924612,0.8632326820603907,0.641860465116279,0.5406834019638898,rep9_fold3
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.7522974740960264,0.8724659486854609,0.20603015075376885,0.7767857142857143,0.6692307692307692,0.9046563192904656,0.8792184724689165,0.71900826446281,0.6814420335761799,rep9_fold3
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.48272001641500295,0.7024073487488123,0.19597989949748745,0.5178571428571429,0.3515151515151515,0.7627494456762749,0.7140319715808171,0.4187725631768953,0.2806065885334177,rep9_fold3
Distance-based functional,centroid,euclidean,centroid + euclidean,0.48690044028487206,0.7413485904339563,0.37185929648241206,0.6696428571428571,0.36764705882352944,0.7139689578713969,0.7051509769094139,0.47468354430379744,0.383611815014254,rep9_fold3
Distance-based functional,centroid,cosine,centroid + cosine,0.48682957854563724,0.7412891986062718,0.31155778894472363,0.6696428571428571,0.3712871287128713,0.7184035476718403,0.7087033747779752,0.47770700636942676,0.38804640481469743,rep9_fold3
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5195710474332241,0.7701338295850491,0.34673366834170855,0.6875,0.4117647058823529,0.7560975609756098,0.7424511545293073,0.5150501672240803,0.44359756097560976,rep9_fold3
Distance-based functional,centroid,correlation,centroid + correlation,0.3564827350431124,0.6473907190370606,0.4271356783919598,0.7142857142857143,0.2631578947368421,0.5033259423503326,0.5452930728241563,0.38461538461538464,0.21761165663604687,rep9_fold3
Distance-based functional,weighted kNN,euclidean,weighted kNN + euclidean,0.7428436351304573,0.866675245486221,0.3869346733668342,0.7232142857142857,0.6864406779661016,0.917960088691796,0.8792184724689165,0.7043478260869566,0.6411743744060816,rep9_fold4
Distance-based functional,weighted kNN,cosine,weighted kNN + cosine,0.7431388074655974,0.8668138264174848,0.3417085427135678,0.7232142857142857,0.6694214876033058,0.9113082039911308,0.8738898756660746,0.6952789699570815,0.6345224897054165,rep9_fold4
Distance-based functional,weighted kNN,seuclidean,weighted kNN + seuclidean,0.8129480036374399,0.8955495723788407,0.21608040201005024,0.7857142857142857,0.7213114754098361,0.9246119733924612,0.8969804618117229,0.7521367521367521,0.710326259106747,rep9_fold4
Distance-based functional,weighted kNN,correlation,weighted kNN + correlation,0.49792924485339485,0.7057332910991447,0.2613065326633166,0.4732142857142857,0.5047619047619047,0.88470066518847,0.8028419182948491,0.48847926267281105,0.3579149509027557,rep9_fold4
Distance-based functional,centroid,euclidean,centroid + euclidean,0.5393815422856878,0.7775578080456129,0.35175879396984927,0.7767857142857143,0.39908256880733944,0.7095343680709535,0.7229129662522202,0.5272727272727272,0.4863200823566678,rep9_fold4
Distance-based functional,centroid,cosine,centroid + cosine,0.5390308335885692,0.7774588216661389,0.31155778894472363,0.7767857142857143,0.39908256880733944,0.7095343680709535,0.7229129662522202,0.5272727272727272,0.4863200823566678,rep9_fold4
Distance-based functional,centroid,seuclidean,centroid + seuclidean,0.5778526569350675,0.8066598036110231,0.3417085427135678,0.7857142857142857,0.4631578947368421,0.7738359201773836,0.7761989342806395,0.5827814569536424,0.5595502058916693,rep9_fold4
Distance-based functional,centroid,correlation,centroid + correlation,0.3753207378106878,0.6636442825467217,0.4120603015075377,0.7232142857142857,0.2903225806451613,0.5609756097560976,0.5932504440497336,0.4143222506393862,0.2841898954703832,rep9_fold4
