split,method_family,J,classifier,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j
rep8_fold2,FPCA,15,knn,0.5121603345391053,0.7894460722204624,0.20100502512562815,0.5714285714285714,0.5203252032520326,0.8691796008869179,0.8099467140319716,0.5446808510638298,0.4406081723154893
rep8_fold2,FPCA,15,weighted_knn,0.5580200509804134,0.7942766075388026,0.36683417085427134,0.5446428571428571,0.5304347826086957,0.8802660753880266,0.8134991119005328,0.5374449339207048,0.4249089325308837
rep8_fold2,FPCA,15,lr,0.5122527244032855,0.8019084573962623,0.4321608040201005,0.5,0.5185185185185185,0.88470066518847,0.8081705150976909,0.509090909090909,0.3847006651884701
rep8_fold2,FPCA,15,linear_svm,0.597762084090639,0.8442548305353184,0.2964824120603015,0.7142857142857143,0.5369127516778524,0.8470066518847007,0.8206039076376554,0.6130268199233716,0.561292366170415
rep8_fold2,FPLS,15,centroid,0.6304853260017173,0.8628048780487805,0.3065326633165829,0.75,0.5121951219512195,0.8226164079822617,0.8081705150976909,0.6086956521739131,0.5726164079822618
rep8_fold2,FPLS,15,knn,0.7482306188268273,0.8862547513462148,0.20100502512562815,0.7410714285714286,0.6693548387096774,0.9090909090909091,0.8756660746003553,0.7033898305084746,0.6501623376623376
rep8_fold2,FPLS,15,weighted_knn,0.7752382493474977,0.8851955970858411,0.3316582914572864,0.7321428571428571,0.6666666666666666,0.9090909090909091,0.8738898756660746,0.6978723404255319,0.6412337662337662
rep8_fold2,FPLS,15,lr,0.8486633774370403,0.9333029775102946,0.20100502512562815,0.7321428571428571,0.7884615384615384,0.9512195121951219,0.9076376554174067,0.7592592592592593,0.6833623693379791
rep8_fold2,FPLS,15,linear_svm,0.844322918502882,0.9321943300601837,0.20603015075376885,0.7232142857142857,0.7570093457943925,0.9423503325942351,0.8987566607460036,0.7397260273972602,0.6655646183085207
rep8_fold3,FPCA,1,centroid,0.28541138886468664,0.6244654735508395,0.010050251256281407,0.8571428571428571,0.25263157894736843,0.37028824833702884,0.46714031971580816,0.3902439024390244,0.22743110547988588
rep8_fold3,FPCA,1,knn,0.24133556083835958,0.5811985270826734,0.20100502512562815,0.39285714285714285,0.2732919254658385,0.7405764966740577,0.6714031971580817,0.32234432234432236,0.13343363953120058
rep8_fold3,FPCA,1,weighted_knn,0.24069746225075592,0.5706762749445676,0.05025125628140704,0.6785714285714286,0.229607250755287,0.43458980044345896,0.48312611012433393,0.3431151241534989,0.11316122901488757
rep8_fold3,FPCA,1,lr,0.28541138886468664,0.6244654735508395,0.010050251256281407,0.8571428571428571,0.25263157894736843,0.37028824833702884,0.46714031971580816,0.3902439024390244,0.22743110547988588
rep8_fold3,FPCA,1,linear_svm,0.28541138886468664,0.6244654735508395,0.010050251256281407,0.8571428571428571,0.25263157894736843,0.37028824833702884,0.46714031971580816,0.3902439024390244,0.22743110547988588
rep8_fold3,FPLS,1,centroid,0.5220700192616125,0.7242041495090276,0.19597989949748745,0.5178571428571429,0.4393939393939394,0.835920177383592,0.7726465364120781,0.47540983606557374,0.3537773202407348
rep8_fold3,FPLS,1,knn,0.388720011896198,0.6604965156794425,0.4020100502512563,0.29464285714285715,0.6,0.9512195121951219,0.8206039076376554,0.39520958083832336,0.24586236933797911
rep8_fold3,FPLS,1,weighted_knn,0.3602931278124366,0.6386403230915426,0.23618090452261306,0.45535714285714285,0.29651162790697677,0.7317073170731707,0.6767317939609236,0.3591549295774648,0.1870644599303135
rep8_fold3,FPLS,1,lr,0.5220700192616125,0.7242041495090276,0.19597989949748745,0.5178571428571429,0.4393939393939394,0.835920177383592,0.7726465364120781,0.47540983606557374,0.3537773202407348
rep8_fold3,FPLS,1,linear_svm,0.5220700192616125,0.7242041495090276,0.19597989949748745,0.5178571428571429,0.4393939393939394,0.835920177383592,0.7726465364120781,0.47540983606557374,0.3537773202407348
rep8_fold3,FPCA,2,centroid,0.2926488825475637,0.628147766867279,0.08040201005025126,0.8482142857142857,0.24675324675324675,0.35698447893569846,0.4547069271758437,0.3822937625754527,0.2051987646499842
rep8_fold3,FPCA,2,knn,0.29911450716478666,0.6540525023756731,0.005025125628140704,0.7767857142857143,0.2652439024390244,0.4656319290465632,0.5275310834813499,0.39545454545454545,0.24241764333227755
rep8_fold3,FPCA,2,weighted_knn,0.3171664669390196,0.6577941875197973,0.11055276381909548,0.7232142857142857,0.2755102040816326,0.5277161862527716,0.566607460035524,0.39901477832512317,0.2509304719670573
rep8_fold3,FPCA,2,lr,0.45031848472544705,0.747089800443459,0.37185929648241206,0.7142857142857143,0.3404255319148936,0.656319290465632,0.6678507992895204,0.4610951008645533,0.3706050047513463
rep8_fold3,FPCA,2,linear_svm,0.4461034455095474,0.7490893253088374,0.36683417085427134,0.6785714285714286,0.3838383838383838,0.729490022172949,0.7193605683836589,0.49032258064516127,0.4080614507443776
rep8_fold3,FPLS,2,centroid,0.7217914440848999,0.8573012353500159,0.35175879396984927,0.7946428571428571,0.47593582887700536,0.7827050997782705,0.7850799289520426,0.5953177257525084,0.5773479569211277
rep8_fold3,FPLS,2,knn,0.6237082051280638,0.8349600095026924,0.20100502512562815,0.7232142857142857,0.5547945205479452,0.8558758314855875,0.8294849023090586,0.627906976744186,0.5790901171998732
rep8_fold3,FPLS,2,weighted_knn,0.6425795935724758,0.8315053848590434,0.23618090452261306,0.75,0.5217391304347826,0.8292682926829268,0.8134991119005328,0.6153846153846154,0.5792682926829267
rep8_fold3,FPLS,2,lr,0.7184668117134716,0.8660714285714286,0.23618090452261306,0.8214285714285714,0.43601895734597157,0.7361419068736141,0.7531083481349912,0.5696594427244582,0.5575704783021855
rep8_fold3,FPLS,2,linear_svm,0.7234241546404712,0.8656556857776371,0.2663316582914573,0.8125,0.5027624309392266,0.8004434589800443,0.8028419182948491,0.621160409556314,0.6129434589800442
rep8_fold3,FPCA,3,centroid,0.2960614568651496,0.6360666772252138,0.08040201005025126,0.8482142857142857,0.2486910994764398,0.36363636363636365,0.46003552397868563,0.38461538461538464,0.21185064935064934
rep8_fold3,FPCA,3,knn,0.5403458016367138,0.7910595502058916,0.005025125628140704,0.7857142857142857,0.35772357723577236,0.6496674057649667,0.6767317939609236,0.49162011173184356,0.43538169147925254
rep8_fold3,FPCA,3,weighted_knn,0.5923515971792401,0.7968007602153944,0.1708542713567839,0.7410714285714286,0.43455497382198954,0.7605321507760532,0.7566607460035524,0.5478547854785478,0.5016035793474818
rep8_fold3,FPCA,3,lr,0.6309731243470085,0.81008473234083,0.3919597989949749,0.7589285714285714,0.397196261682243,0.7139689578713969,0.7229129662522202,0.5214723926380368,0.4728975292999684
rep8_fold3,FPCA,3,linear_svm,0.680916940178581,0.838592809629395,0.25125628140703515,0.7678571428571429,0.4387755102040816,0.7560975609756098,0.7584369449378331,0.5584415584415584,0.5239547038327528
rep8_fold3,FPLS,3,centroid,0.7252170397086648,0.8587464364903389,0.34673366834170855,0.8035714285714286,0.46632124352331605,0.7716186252771619,0.7779751332149201,0.5901639344262295,0.5751900538485906
rep8_fold3,FPLS,3,knn,0.7480082558237107,0.8792762115932846,0.20100502512562815,0.75,0.6363636363636364,0.893569844789357,0.8650088809946714,0.6885245901639344,0.643569844789357
rep8_fold3,FPLS,3,weighted_knn,0.7680360165055115,0.8778310104529616,0.271356783919598,0.7589285714285714,0.6343283582089553,0.8913525498891353,0.8650088809946714,0.6910569105691057,0.6502811213177067
rep8_fold3,FPLS,3,lr,0.8233103579781437,0.9113675958188153,0.24623115577889448,0.7857142857142857,0.7154471544715447,0.9223946784922394,0.8952042628774423,0.7489361702127659,0.708108964206525
rep8_fold3,FPLS,3,linear_svm,0.8233577259349771,0.9100807728856509,0.2562814070351759,0.7767857142857143,0.71900826446281,0.9246119733924612,0.8952042628774423,0.7467811158798283,0.7013976876781753
rep8_fold3,FPCA,5,centroid,0.2960437958539785,0.6360270826734241,0.08040201005025126,0.8482142857142857,0.2486910994764398,0.36363636363636365,0.46003552397868563,0.38461538461538464,0.21185064935064934
rep8_fold3,FPCA,5,knn,0.5390928495973116,0.7759641273360786,0.20100502512562815,0.5803571428571429,0.5241935483870968,0.8691796008869179,0.8117229129662522,0.5508474576271186,0.4495367437440607
rep8_fold3,FPCA,5,weighted_knn,0.5876758332722826,0.7735191637630663,0.17587939698492464,0.7053571428571429,0.36574074074074076,0.6962305986696231,0.6980461811722913,0.4817073170731707,0.4015877415267659
rep8_fold3,FPCA,5,lr,0.6311252066762019,0.8102431105479887,0.3919597989949749,0.7589285714285714,0.397196261682243,0.7139689578713969,0.7229129662522202,0.5214723926380368,0.4728975292999684
rep8_fold3,FPCA,5,linear_svm,0.6815478726053266,0.8376821349382324,0.2613065326633166,0.7678571428571429,0.45989304812834225,0.7760532150776053,0.7744227353463587,0.5752508361204013,0.5439103579347482
rep8_fold3,FPLS,5,centroid,0.7262862831606964,0.8591225847323409,0.34673366834170855,0.8035714285714286,0.4639175257731959,0.7694013303769401,0.7761989342806395,0.5882352941176471,0.5729727589483686
rep8_fold3,FPLS,5,knn,0.7757288547804725,0.9017362210959772,0.20100502512562815,0.7767857142857143,0.7310924369747899,0.9290465631929047,0.8987566607460036,0.7532467532467533,0.705832277478619
rep8_fold3,FPLS,5,weighted_knn,0.8014038442509551,0.9031319290465633,0.40703517587939697,0.7053571428571429,0.797979797979798,0.9556541019955654,0.9058614564831261,0.7488151658767772,0.6610112448527083
rep8_fold3,FPLS,5,lr,0.8866463379881245,0.9477351916376306,0.18090452261306533,0.8928571428571429,0.7518796992481203,0.926829268292683,0.9200710479573713,0.8163265306122449,0.8196864111498259
rep8_fold3,FPLS,5,linear_svm,0.8875271210437561,0.9479133671206842,0.19095477386934673,0.8839285714285714,0.7983870967741935,0.9445676274944568,0.9325044404973357,0.8389830508474576,0.8284961989230282
rep8_fold3,FPCA,10,centroid,0.296133864596,0.6361260690528984,0.08040201005025126,0.8482142857142857,0.2486910994764398,0.36363636363636365,0.46003552397868563,0.38461538461538464,0.21185064935064934
rep8_fold3,FPCA,10,knn,0.5696579392400025,0.7826754038644282,0.20100502512562815,0.6160714285714286,0.5609756097560976,0.8802660753880266,0.827708703374778,0.5872340425531914,0.4963375039594551
rep8_fold3,FPCA,10,weighted_knn,0.6218807507473469,0.7872881691479253,0.31155778894472363,0.6071428571428571,0.5528455284552846,0.8780487804878049,0.8241563055062167,0.5787234042553191,0.485191637630662
rep8_fold3,FPCA,10,lr,0.6355733959460276,0.8113517579980996,0.3919597989949749,0.7678571428571429,0.3926940639269406,0.70509977827051,0.7175843694493783,0.5196374622356495,0.47295692112765275
rep8_fold3,FPCA,10,linear_svm,0.6966873784210149,0.8400380107697181,0.271356783919598,0.7678571428571429,0.450261780104712,0.7671840354767184,0.7673179396092362,0.5676567656765676,0.5350411783338613
rep8_fold3,FPLS,10,centroid,0.7264380898358417,0.8591225847323407,0.34673366834170855,0.8035714285714286,0.4639175257731959,0.7694013303769401,0.7761989342806395,0.5882352941176471,0.5729727589483686
rep8_fold3,FPLS,10,knn,0.7625342787143409,0.8989547038327526,0.20100502512562815,0.7767857142857143,0.7435897435897436,0.9334811529933481,0.9023090586145648,0.759825327510917,0.7102668672790624
rep8_fold3,FPLS,10,weighted_knn,0.7934483007875972,0.9024687203040862,0.3768844221105528,0.7589285714285714,0.7727272727272727,0.9445676274944568,0.9076376554174067,0.7657657657657657,0.7034961989230282
rep8_fold3,FPLS,10,lr,0.870119805591381,0.9409645232815965,0.20100502512562815,0.8392857142857143,0.7899159663865546,0.9445676274944568,0.9236234458259325,0.8138528138528138,0.783853341780171
rep8_fold3,FPLS,10,linear_svm,0.8640897769607425,0.9386284447260057,0.19597989949748745,0.8482142857142857,0.7421875,0.926829268292683,0.911190053285968,0.7916666666666666,0.7750435540069687
rep8_fold3,FPCA,15,centroid,0.296206927961851,0.6364230281913208,0.08040201005025126,0.8482142857142857,0.24934383202099739,0.36585365853658536,0.46181172291296624,0.385395537525355,0.21406794425087106
rep8_fold3,FPCA,15,knn,0.5944779150175484,0.7886343839087742,0.20100502512562815,0.6160714285714286,0.6052631578947368,0.9002217294900222,0.8436944937833037,0.6106194690265486,0.5162931580614507
rep8_fold3,FPCA,15,weighted_knn,0.6423812951362105,0.7939499524865379,0.2914572864321608,0.6160714285714286,0.6,0.8980044345898004,0.8419182948490231,0.6079295154185022,0.514075863161229
rep8_fold3,FPCA,15,lr,0.641646149751565,0.8143213493823249,0.3969849246231156,0.7589285714285714,0.397196261682243,0.7139689578713969,0.7229129662522202,0.5214723926380368,0.4728975292999684
rep8_fold3,FPCA,15,linear_svm,0.7192654302577394,0.8516194171681977,0.2763819095477387,0.7678571428571429,0.4673913043478261,0.7827050997782705,0.7797513321492007,0.581081081081081,0.5505622426354133
rep8_fold3,FPLS,15,centroid,0.7264380898358417,0.8591225847323407,0.34673366834170855,0.8035714285714286,0.4639175257731959,0.7694013303769401,0.7761989342806395,0.5882352941176471,0.5729727589483686
rep8_fold3,FPLS,15,knn,0.7750437337097376,0.9013798701298701,0.20100502512562815,0.7946428571428571,0.7295081967213115,0.926829268292683,0.9005328596802842,0.7606837606837606,0.7214721254355401
rep8_fold3,FPLS,15,weighted_knn,0.8042778416097389,0.9030626385809313,0.3969849246231156,0.7410714285714286,0.7904761904761904,0.9512195121951219,0.9094138543516874,0.7649769585253456,0.6922909407665505
rep8_fold3,FPLS,15,lr,0.8685992645964067,0.9416376306620209,0.19597989949748745,0.8571428571428571,0.7218045112781954,0.917960088691796,0.9058614564831261,0.7836734693877551,0.7751029458346532
rep8_fold3,FPLS,15,linear_svm,0.8625709569945105,0.9397568894520114,0.20100502512562815,0.8482142857142857,0.7142857142857143,0.9157427937915743,0.9023090586145648,0.7755102040816326,0.7639570795058601
rep8_fold4,FPCA,1,centroid,0.2793475833396669,0.6202288565093442,0.010050251256281407,0.8303571428571429,0.2619718309859155,0.4190687361419069,0.5008880994671403,0.39828693790149894,0.24942587899904978
rep8_fold4,FPCA,1,knn,0.2504126148683274,0.6133196072220463,0.005025125628140704,0.7678571428571429,0.24571428571428572,0.4146341463414634,0.4849023090586146,0.3722943722943723,0.18249128919860635
rep8_fold4,FPCA,1,weighted_knn,0.24857844556222708,0.5958980044345897,0.1457286432160804,0.5267857142857143,0.23790322580645162,0.5809312638580931,0.5701598579040853,0.3277777777777778,0.10771697814380743
rep8_fold4,FPCA,1,lr,0.2793475833396669,0.6202288565093442,0.010050251256281407,0.8303571428571429,0.2619718309859155,0.4190687361419069,0.5008880994671403,0.39828693790149894,0.24942587899904978
rep8_fold4,FPCA,1,linear_svm,0.2793475833396669,0.6202288565093442,0.010050251256281407,0.8303571428571429,0.2619718309859155,0.4190687361419069,0.5008880994671403,0.39828693790149894,0.24942587899904978
rep8_fold4,FPLS,1,centroid,0.5545825558204092,0.7719353816914791,0.19095477386934673,0.5714285714285714,0.5203252032520326,0.8691796008869179,0.8099467140319716,0.5446808510638298,0.4406081723154893
rep8_fold4,FPLS,1,knn,0.4515402764038264,0.7045949477351916,0.20100502512562815,0.5178571428571429,0.4084507042253521,0.8137472283813747,0.7548845470692718,0.4566929133858268,0.3316043712385177
rep8_fold4,FPLS,1,weighted_knn,0.43396219859012164,0.6848669623059868,0.2562814070351759,0.5,0.33532934131736525,0.753880266075388,0.7033747779751333,0.4014336917562724,0.25388026607538805
rep8_fold4,FPLS,1,lr,0.5545825558204092,0.7719353816914791,0.19095477386934673,0.5714285714285714,0.5203252032520326,0.8691796008869179,0.8099467140319716,0.5446808510638298,0.4406081723154893
rep8_fold4,FPLS,1,linear_svm,0.5545825558204092,0.7719353816914791,0.19095477386934673,0.5714285714285714,0.5203252032520326,0.8691796008869179,0.8099467140319716,0.5446808510638298,0.4406081723154893
rep8_fold4,FPCA,2,centroid,0.2847125460570102,0.6295929680076022,0.07537688442211056,0.8571428571428571,0.26373626373626374,0.4057649667405765,0.4955595026642984,0.40336134453781514,0.2629078238834337
rep8_fold4,FPCA,2,knn,0.33693144329472036,0.7042286981311372,0.005025125628140704,0.7946428571428571,0.27899686520376177,0.49002217294900224,0.5506216696269982,0.41299303944315546,0.2846650300918594
rep8_fold4,FPCA,2,weighted_knn,0.34625039018082554,0.6960524231865695,0.10050251256281408,0.75,0.28,0.5210643015521065,0.566607460035524,0.4077669902912621,0.27106430155210637
rep8_fold4,FPCA,2,lr,0.39856792748402753,0.7460405448210325,0.3768844221105528,0.7142857142857143,0.3389830508474576,0.6541019955654102,0.6660746003552398,0.45977011494252873,0.36838770985112435
rep8_fold4,FPCA,2,linear_svm,0.40920439919772533,0.7520985112448527,0.37185929648241206,0.6339285714285714,0.3817204301075269,0.7450110864745011,0.7229129662522202,0.47651006711409394,0.3789396579030724
rep8_fold4,FPLS,2,centroid,0.6461719405027734,0.8502534051314539,0.4120603015075377,0.7321428571428571,0.45054945054945056,0.7782705099778271,0.7690941385435168,0.5578231292517006,0.5104133671206843
rep8_fold4,FPLS,2,knn,0.6208215683988427,0.8619337979094077,0.20100502512562815,0.7767857142857143,0.5878378378378378,0.8647450110864745,0.8472468916518651,0.6692307692307692,0.6415307253721889
rep8_fold4,FPLS,2,weighted_knn,0.6430274161102612,0.8596571111815015,0.21105527638190955,0.8125,0.5229885057471264,0.8159645232815964,0.8152753108348135,0.6363636363636364,0.6284645232815964
rep8_fold4,FPLS,2,lr,0.6805733250697077,0.8850174216027875,0.2562814070351759,0.7857142857142857,0.5365853658536586,0.8314855875831486,0.822380106571936,0.6376811594202898,0.6171998732974342
rep8_fold4,FPLS,2,linear_svm,0.6782141775595695,0.8819884383908775,0.271356783919598,0.7589285714285714,0.5279503105590062,0.8314855875831486,0.8170515097690941,0.6227106227106227,0.59041415901172
rep8_fold4,FPCA,3,centroid,0.2874569972391139,0.6374326892619575,0.06532663316582915,0.875,0.2684931506849315,0.4079822616407982,0.5008880994671403,0.4109014675052411,0.2829822616407982
rep8_fold4,FPCA,3,knn,0.5952479097595522,0.8563212701932215,0.005025125628140704,0.9196428571428571,0.3665480427046263,0.6053215077605322,0.6678507992895204,0.5241730279898219,0.5249643649033893
rep8_fold4,FPCA,3,weighted_knn,0.6410613440187858,0.8604687994931897,0.18090452261306533,0.8482142857142857,0.4481132075471698,0.7405764966740577,0.7619893428063943,0.5864197530864198,0.5887907823883434
rep8_fold4,FPCA,3,lr,0.5447880149725645,0.8158061450744377,0.3869346733668342,0.7589285714285714,0.4028436018957346,0.720620842572062,0.7282415630550622,0.5263157894736842,0.47954941400063333
rep8_fold4,FPCA,3,linear_svm,0.6200172632852896,0.8647648083623694,0.2814070351758794,0.7142857142857143,0.5194805194805194,0.835920177383592,0.8117229129662522,0.6015037593984962,0.5502058916693064
rep8_fold4,FPLS,3,centroid,0.6493527995234789,0.8513620525815647,0.4120603015075377,0.7321428571428571,0.4530386740331492,0.7804878048780488,0.7708703374777975,0.5597269624573379,0.5126306620209058
rep8_fold4,FPLS,3,knn,0.753656299947864,0.9005582831802343,0.20100502512562815,0.8125,0.674074074074074,0.9024390243902439,0.8845470692717584,0.7368421052631579,0.7149390243902438
rep8_fold4,FPLS,3,weighted_knn,0.7816027678607127,0.9022212543554007,0.2914572864321608,0.8214285714285714,0.6388888888888888,0.88470066518847,0.872113676731794,0.71875,0.7061292366170413
rep8_fold4,FPLS,3,lr,0.8068300634068943,0.9292841305036427,0.22110552763819097,0.8303571428571429,0.7099236641221374,0.9157427937915743,0.8987566607460036,0.7654320987654321,0.7460999366487173
rep8_fold4,FPLS,3,linear_svm,0.8072608748667977,0.9292643332277479,0.22613065326633167,0.8303571428571429,0.7045454545454546,0.9135254988913526,0.8969804618117229,0.7622950819672131,0.7438826417484954
rep8_fold4,FPCA,5,centroid,0.2874906534776626,0.6374722838137473,0.06532663316582915,0.875,0.2684931506849315,0.4079822616407982,0.5008880994671403,0.4109014675052411,0.2829822616407982
rep8_fold4,FPCA,5,knn,0.6037836341486622,0.8560243110547989,0.20100502512562815,0.6964285714285714,0.5342465753424658,0.8492239467849224,0.8188277087033747,0.6046511627906976,0.5456525182134939
rep8_fold4,FPCA,5,weighted_knn,0.6379882084508036,0.8470759423503327,0.23115577889447236,0.7232142857142857,0.47928994082840237,0.8048780487804879,0.7886323268206039,0.5765124555160143,0.5280923344947737
rep8_fold4,FPCA,5,lr,0.546104122284693,0.816518847006652,0.4221105527638191,0.6696428571428571,0.46875,0.811529933481153,0.783303730017762,0.5514705882352942,0.4811727906240102
rep8_fold4,FPCA,5,linear_svm,0.6245172992705424,0.8662298067785873,0.2663316582914573,0.7767857142857143,0.45549738219895286,0.7694013303769401,0.7708703374777975,0.5742574257425742,0.5461870446626544
rep8_fold4,FPLS,5,centroid,0.6500696542048657,0.8515006335128286,0.4120603015075377,0.7321428571428571,0.45054945054945056,0.7782705099778271,0.7690941385435168,0.5578231292517006,0.5104133671206843
rep8_fold4,FPLS,5,knn,0.7829920757482471,0.9056857776369972,0.20100502512562815,0.8303571428571429,0.7209302325581395,0.9201773835920177,0.9023090586145648,0.7717842323651453,0.7505345264491607
rep8_fold4,FPLS,5,weighted_knn,0.8057921115113986,0.9080317548305354,0.4120603015075377,0.7946428571428571,0.7946428571428571,0.9490022172949002,0.9182948490230906,0.7946428571428571,0.7436450744377572
rep8_fold4,FPLS,5,lr,0.8732151146249669,0.9130503642698765,0.20100502512562815,0.8571428571428571,0.7441860465116279,0.926829268292683,0.9129662522202486,0.7966804979253111,0.7839721254355401
rep8_fold4,FPLS,5,linear_svm,0.8752482296813259,0.9130899588216661,0.20100502512562815,0.8660714285714286,0.7028985507246377,0.9090909090909091,0.9005328596802842,0.776,0.7751623376623376
rep8_fold4,FPCA,10,centroid,0.28758473258025263,0.6375712701932215,0.06532663316582915,0.875,0.2684931506849315,0.4079822616407982,0.5008880994671403,0.4109014675052411,0.2829822616407982
rep8_fold4,FPCA,10,knn,0.6036942711884146,0.8291693063034526,0.20100502512562815,0.6964285714285714,0.5306122448979592,0.8470066518847007,0.8170515097690941,0.6023166023166023,0.543435223313272
rep8_fold4,FPCA,10,weighted_knn,0.6356256048280293,0.8258037694013304,0.25125628140703515,0.6964285714285714,0.5098039215686274,0.8337028824833703,0.8063943161634103,0.5886792452830188,0.5301314539119417
rep8_fold4,FPCA,10,lr,0.5471274721891215,0.8168356034209694,0.3869346733668342,0.7589285714285714,0.397196261682243,0.7139689578713969,0.7229129662522202,0.5214723926380368,0.4728975292999684
rep8_fold4,FPCA,10,linear_svm,0.6350143621046126,0.8682689261957555,0.2663316582914573,0.8392857142857143,0.46766169154228854,0.7627494456762749,0.7779751332149201,0.6006389776357828,0.6020351599619893
rep8_fold4,FPLS,10,centroid,0.6500170728137336,0.8515402280646183,0.4120603015075377,0.7321428571428571,0.45054945054945056,0.7782705099778271,0.7690941385435168,0.5578231292517006,0.5104133671206843
rep8_fold4,FPLS,10,knn,0.8009005162106732,0.9150597877732025,0.20100502512562815,0.8392857142857143,0.7014925373134329,0.9113082039911308,0.8969804618117229,0.7642276422764228,0.7505939182768451
rep8_fold4,FPLS,10,weighted_knn,0.8208009023775834,0.9154161387393095,0.3316582914572864,0.8303571428571429,0.7045454545454546,0.9135254988913526,0.8969804618117229,0.7622950819672131,0.7438826417484954
rep8_fold4,FPLS,10,lr,0.8858748679787527,0.9229885967690846,0.23115577889447236,0.8660714285714286,0.782258064516129,0.9401330376940134,0.9253996447602132,0.8220338983050848,0.806204466265442
rep8_fold4,FPLS,10,linear_svm,0.8872208998022123,0.9225332594235033,0.24623115577889448,0.8571428571428571,0.8,0.9467849223946785,0.9289520426287744,0.8275862068965517,0.8039277795375357
rep8_fold4,FPCA,15,centroid,0.28762465373027646,0.6376702565726957,0.06532663316582915,0.875,0.2684931506849315,0.4079822616407982,0.5008880994671403,0.4109014675052411,0.2829822616407982
rep8_fold4,FPCA,15,knn,0.6384809311934827,0.8551235350015838,0.20100502512562815,0.7410714285714286,0.5608108108108109,0.8558758314855875,0.8330373001776199,0.6384615384615384,0.596947260057016
rep8_fold4,FPCA,15,weighted_knn,0.6776779888151188,0.8522826259106747,0.25125628140703515,0.7410714285714286,0.5460526315789473,0.8470066518847007,0.8259325044404974,0.6287878787878788,0.5880780804561292
rep8_fold4,FPCA,15,lr,0.553139205986455,0.8192904656319291,0.45226130653266333,0.5982142857142857,0.5193798449612403,0.8625277161862528,0.8099467140319716,0.5560165975103735,0.4607420019005386
rep8_fold4,FPCA,15,linear_svm,0.6653164118339829,0.8768807412100095,0.2914572864321608,0.7589285714285714,0.5379746835443038,0.8381374722838137,0.822380106571936,0.6296296296296297,0.5970660437123851
rep8_fold4,FPLS,15,centroid,0.6501561547495969,0.8515402280646182,0.4120603015075377,0.7321428571428571,0.45054945054945056,0.7782705099778271,0.7690941385435168,0.5578231292517006,0.5104133671206843
rep8_fold4,FPLS,15,knn,0.8014139531479971,0.9155547196705733,0.20100502512562815,0.8482142857142857,0.7089552238805971,0.9135254988913526,0.9005328596802842,0.7723577235772358,0.7617397846056382
rep8_fold4,FPLS,15,weighted_knn,0.8206227770487668,0.9157427937915743,0.33668341708542715,0.8392857142857143,0.706766917293233,0.9135254988913526,0.8987566607460036,0.7673469387755102,0.752811213177067
rep8_fold4,FPLS,15,lr,0.8879472899665842,0.9274627811213177,0.23115577889447236,0.875,0.7205882352941176,0.9157427937915743,0.9076376554174067,0.7903225806451613,0.7907427937915743
rep8_fold4,FPLS,15,linear_svm,0.8893599756132223,0.9278191320874247,0.23618090452261306,0.8839285714285714,0.6971830985915493,0.9046563192904656,0.9005328596802842,0.7795275590551181,0.7885848907190369
rep9_fold0,FPCA,1,centroid,0.33657039012630763,0.657856972016264,0.010050251256281407,0.8558558558558559,0.2553763440860215,0.38716814159292035,0.47957371225577267,0.39337474120082816,0.24302399744877623
rep9_fold0,FPCA,1,knn,0.21603964572380432,0.5321793031970024,0.20100502512562815,0.3153153153153153,0.22435897435897437,0.7323008849557522,0.650088809946714,0.26217228464419473,0.04761620027106739
rep9_fold0,FPCA,1,weighted_knn,0.2318253113420325,0.5317208801722075,0.05025125628140704,0.6306306306306306,0.21806853582554517,0.4446902654867257,0.48134991119005327,0.32407407407407407,0.07532089611735637
rep9_fold0,FPCA,1,lr,0.33657039012630763,0.657856972016264,0.010050251256281407,0.8558558558558559,0.2553763440860215,0.38716814159292035,0.47957371225577267,0.39337474120082816,0.24302399744877623
rep9_fold0,FPCA,1,linear_svm,0.33657039012630763,0.657856972016264,0.010050251256281407,0.8558558558558559,0.2553763440860215,0.38716814159292035,0.47957371225577267,0.39337474120082816,0.24302399744877623
rep9_fold0,FPLS,1,centroid,0.49090164900187916,0.6843059874033325,0.22110552763819097,0.46846846846846846,0.4126984126984127,0.8362831858407079,0.7637655417406749,0.4388185654008439,0.3047516543091764
rep9_fold0,FPLS,1,knn,0.3542273668119252,0.5933887427250258,0.20100502512562815,0.3783783783783784,0.2916666666666667,0.7743362831858407,0.6962699822380106,0.32941176470588235,0.15271466156421898
rep9_fold0,FPLS,1,weighted_knn,0.3472159879542652,0.5879574264530016,0.5025125628140703,0.2882882882882883,0.3764705882352941,0.8827433628318584,0.7655417406749556,0.32653061224489793,0.17103165112014662
rep9_fold0,FPLS,1,lr,0.49090164900187916,0.6843059874033325,0.22110552763819097,0.46846846846846846,0.4126984126984127,0.8362831858407079,0.7637655417406749,0.4388185654008439,0.3047516543091764
rep9_fold0,FPLS,1,linear_svm,0.49090164900187916,0.6843059874033325,0.22110552763819097,0.46846846846846846,0.4126984126984127,0.8362831858407079,0.7637655417406749,0.4388185654008439,0.3047516543091764
rep9_fold0,FPCA,2,centroid,0.35039519711407086,0.6676632384596985,0.08040201005025126,0.8648648648648649,0.2506527415143603,0.36504424778761063,0.4635879218472469,0.38866396761133604,0.2299091126524755
